"country","reef_name","site_id","depth_fish","transect_id","transect_length","transect_area","short_transect_n","long_transect_n","area_short","area_long","area_total","species","common_name","size_cm","a","b","weight","abundance","biomass","biomass_gm2","cryptic","benthic","reef","pelagic","functional_grp","model_grp","k","species_corrected","lmax","trophic_group","sstmean","kmax","kmax_lowq","kmax_uppq","size2","L.1day","age","mass","size_nextday","prod_mass_g","Z","per_capita_mortality","prod_cm_day_perfish","prod_g_day","prod_g_day_m2"
"Bonaire","Oil_Slick_Leap",42,12,248,"short",40,4,8,160,960,1120,"Haemulon chrysargyreum","Smallmouth grunt",14,0.3971,2.1567,117.6939725,1,117.6939725,2.942349313,FALSE,FALSE,TRUE,TRUE,"Invertivore","Pred", ,"Brachygenys chrysargyreum",23,"Invertivore",28.4,0.33035035431385,0.295391120016575,0.370402827858925,14,14.0081419401084,2.84022591875753,117.69397246311,14.0081419401084,0.118444057629802,0.00208969108535982,0.0292251288144163,0.00814194010838776,0.118444057629802,0.00296110144074506
"Bonaire","Oil_Slick_Leap",42,12,248,"short",40,4,8,160,960,1120,"Haemulon chrysargyreum","Smallmouth grunt",15,0.3971,2.1567,136.5764769,3,409.7294307,10.24323577,FALSE,FALSE,TRUE,TRUE,"Invertivore","Pred", ,"Brachygenys chrysargyreum",23,"Invertivore",28.4,0.33035035431385,0.295391120016575,0.370402827858925,15,15.0072372800963,3.19676567758728,136.576476874097,15.0072372800963,0.113528867131862,0.00191042459055046,0.0286290133653611,0.0072372800963425,0.340586601395585,0.00851466503488963
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Chromis cyanea","Blue chromis",5,0.019,3.24,3.494752426,5,17.47376213,0.436844053,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina cyanea",15,"Planktivore",28.4,0.308166578412056,0.267354249954224,0.355464778840542,5,5.00843935681447,1.31573355617431,3.49475242571272,5.00843935681447,0,0.00424087626091799,0.0211594822188527,0.00843935681447139,0,0
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Chromis multilineata","Brown chromis",5,0.019,3.24,3.494752426,120,419.3702911,10.48425728,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina multilineata",20,"Planktivore",28.4,0.290534153580666,0.259910516440868,0.330232799053192,5,5.01193500906801,0.990183318918845,3.49475242571272,5.01193500906801,0,0.00578416332716855,0.0288373363045302,0.011935009068007,0,0
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Stegastes planifrons","Threespot damsel",5,0.0379,2.857,3.763539793,2,7.527079586,0.18817699,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes planifrons",13,"Herbivore",28.4,0.355809837579727,0.316356137394905,0.399268858134747,5,5.00779477190979,1.36451487424912,3.76353979334436,5.00779477190979,0,0.00411235246465058,0.02051954161158,0.00779477190978817,0,0
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Chromis cyanea","Blue chromis",6,0.019,3.24,6.309045394,4,25.23618158,0.630904539,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina cyanea",15,"Planktivore",28.4,0.308166578412056,0.267354249954224,0.355464778840542,6,6.00759542113303,1.65762824248564,6.30904539401469,6.00759542113303,0.00587125425378332,0.00334595411596617,0.02004217589697,0.00759542113302647,0.0234850170151333,0.000587125425378332
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Stegastes adustus","Dusky damselfish",6,0.0379,2.857,6.336031567,3,19.0080947,0.475202368,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes adustus",15,"Herbivore",28.4,0.364595040678978,0.323821716010571,0.418059155344963,6,6.00898552617607,1.40107672011855,6.33603156716271,6.00898552617607,0.00312187990908708,0.00401224291913195,0.0240252277597905,0.00898552617607162,0.00936563972726123,0.000234140993181531
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Stegastes planifrons","Threespot damsel",6,0.0379,2.857,6.336031567,1,6.336031567,0.158400789,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes planifrons",13,"Herbivore",28.4,0.355809837579727,0.316356137394905,0.399268858134747,6,6.00682042542106,1.73980352150189,6.33603156716271,6.00682042542106,0.00116323350006753,0.00324455178808324,0.0194357635076698,0.00682042542106309,0.00116323350006753,2.90808375016882e-05
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Stegastes adustus","Dusky damselfish",7,0.0379,2.857,9.84202152,2,19.68404304,0.492101076,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes adustus",15,"Herbivore",28.4,0.364595040678978,0.323821716010571,0.418059155344963,7,7.00798713437873,1.7241283870777,9.84202151968927,7.00798713437873,0.00917009928065915,0.00328364646700514,0.0229478283719973,0.00798713437873122,0.0183401985613183,0.000458504964032958
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",10,0.0121,3.082,14.6145474,1,14.6145474,0.365363685,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,10,10.0140460620265,1.70085969162988,14.614547404792,10.0140460620265,0.0310515607289887,0.00323596165324496,0.0323073157230236,0.0140460620264928,0.0310515607289887,0.000776289018224718
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Microspathodon chrysurus","Yellowtail damselfish",10,0.0239,3.0825,28.90000387,1,28.90000387,0.722500097,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Microspathodon chrysurus",21,"Herbivore",28.4,0.315579697489738,0.284239195287228,0.349974751472473,10,10.0095065107544,2.04901383095495,28.9000038723427,10.0095065107544,0.0574419907974042,0.00273673315488597,0.0273299171459163,0.00950651075435083,0.0574419907974042,0.0014360497699351
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Neoniphon marianus","Longjaw squirrelfish",14,0.0216,2.814,36.27922855,1,36.27922855,0.906980714,TRUE,FALSE,FALSE,FALSE,"Invertivore","Pred", ,"Neoniphon marianus",18,"Invertivore",28.4,0.186257660388947,0.162926945835352,0.213775806128979,14,14.0020406591266,8.07525120650304,36.2792285502235,14.0020406591266,0.00343098058818092,0.000818315308255899,0.0114517281143274,0.00204065912656226,0.00343098058818092,8.5774514704523e-05
"Bonaire","Oil_Slick_Leap",42,12.2,249,"short",40,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",16,0.0335,2.7086,61.16798752,2,122.335975,3.058399376,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,16,16.0156640711046,2.0293342691618,61.1679875188849,16.0156640711046,0.11851604843026,0.00274255220088062,0.043820717444758,0.0156640711045561,0.237032096860521,0.00592580242151302
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Thalassoma bifasciatum","Blue headed wrasse",6,0.0111,3.04,2.575744493,1,2.575744493,0.064393612,TRUE,FALSE,TRUE,FALSE,"Invertivore","Pred",0.75,"Thalassoma bifasciatum",25,"Invertivore",28.4,0.192112572491169,0.174895074218512,0.211107727140188,6,6.00999774916831,1.42852100798544,2.57574449291432,6.00999774916831,0,0.00390189184087738,0.0233657361129138,0.00999774916830809,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",5,0.0335,2.7086,2.619841159,1,2.619841159,0.065496029,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,5,5.0247327438493,0.51206188652252,2.61984115865578,5.0247327438493,0,0.0124408448598385,0.0618188873747261,0.0247327438493015,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Chromis cyanea","Blue chromis",5,0.019,3.24,3.494752426,2,6.989504852,0.174737621,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina cyanea",15,"Planktivore",28.4,0.308166578412056,0.267354249954224,0.355464778840542,5,5.00843935681447,1.31573355617431,3.49475242571272,5.00843935681447,0,0.00424087626091799,0.0211594822188527,0.00843935681447139,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Chromis multilineata","Brown chromis",5,0.019,3.24,3.494752426,20,69.89504852,1.747376213,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina multilineata",20,"Planktivore",28.4,0.290534153580666,0.259910516440868,0.330232799053192,5,5.01193500906801,0.990183318918845,3.49475242571272,5.01193500906801,0,0.00578416332716855,0.0288373363045302,0.011935009068007,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Stegastes planifrons","Threespot damsel",5,0.0379,2.857,3.763539793,1,3.763539793,0.094088495,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes planifrons",13,"Herbivore",28.4,0.355809837579727,0.316356137394905,0.399268858134747,5,5.00779477190979,1.36451487424912,3.76353979334436,5.00779477190979,0,0.00411235246465058,0.02051954161158,0.00779477190978817,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Thalassoma bifasciatum","Blue headed wrasse",7,0.0111,3.04,4.115484974,1,4.115484974,0.102887124,TRUE,FALSE,TRUE,FALSE,"Invertivore","Pred",0.75,"Thalassoma bifasciatum",25,"Invertivore",28.4,0.192112572491169,0.174895074218512,0.211107727140188,7,7.00947155184366,1.70995610913043,4.1154849744758,7.00947155184366,0,0.00319333440576055,0.0223176879547552,0.00947155184366011,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Stegastes leucostictus","Beaugregory",6,0.0277,2.871,4.748451526,1,4.748451526,0.118711288,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes leucostictus",10,"Herbivore",28.4,0.488467633724213,0.419329881668091,0.566781833767891,6,6.0053494896362,1.87584738191986,4.74845152596407,6.0053494896362,0,0.00324829617445824,0.0194581570089865,0.00534948963619541,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Chromis cyanea","Blue chromis",6,0.019,3.24,6.309045394,2,12.61809079,0.31545227,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Azurina cyanea",15,"Planktivore",28.4,0.308166578412056,0.267354249954224,0.355464778840542,6,6.00759542113303,1.65762824248564,6.30904539401469,6.00759542113303,0.00587125425378332,0.00334595411596617,0.02004217589697,0.00759542113302647,0.0117425085075666,0.000293562712689166
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Stegastes adustus","Dusky damselfish",6,0.0379,2.857,6.336031567,4,25.34412627,0.633603157,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes adustus",15,"Herbivore",28.4,0.364595040678978,0.323821716010571,0.418059155344963,6,6.00898552617607,1.40107672011855,6.33603156716271,6.00898552617607,0.00312187990908708,0.00401224291913195,0.0240252277597905,0.00898552617607162,0.0124875196363483,0.000312187990908708
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Halichoeres pictus","Rainbow wrasse",8,0.0095,3.131,6.387021154,1,6.387021154,0.159675529,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Halichoeres pictus",13,"Planktivore",28.4,0.291733637452126,0.25383934378624,0.333302937448025,8,8.0039947545411,3.27528718790352,6.38702115406307,8.0039947545411,0,0.00180137608574102,0.0143980366530583,0.00399475454109854,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",7,0.0335,2.7086,6.51744475,1,6.51744475,0.162936119,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,7,7.02308389425935,0.741244268136429,6.5174447497872,7.02308389425935,0.00237243405320031,0.00803310471070641,0.05600647884232,0.0230838942593525,0.00237243405320031,5.93108513300078e-05
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Chaetodon capistratus","Foureye butterflyfish",6,0.022,3.1897,6.675621799,1,6.675621799,0.166890545,FALSE,FALSE,TRUE,FALSE,"Invertivore","Pred", ,"Chaetodon capistratus",15,"Invertivore",28.4,0.347135454416275,0.305695943534374,0.398218609392643,6,6.00855543536136,1.47154552284199,6.67562179911257,6.00855543536136,0.00762212011926788,0.00380513870061031,0.0227874500046079,0.00855543536136416,0.00762212011926788,0.000190553002981697
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Halichoeres pictus","Rainbow wrasse",9,0.0095,3.131,9.235425352,3,27.70627606,0.692656901,TRUE,FALSE,FALSE,FALSE,"Planktivore","Pred", ,"Halichoeres pictus",13,"Planktivore",28.4,0.291733637452126,0.25383934378624,0.333302937448025,9,9.00319580363288,4.0401751633288,9.23542535185001,9.00319580363288,0,0.00154563204691983,0.0138999435559517,0.00319580363287919,0,0
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Stegastes adustus","Dusky damselfish",7,0.0379,2.857,9.84202152,3,29.52606456,0.738151614,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Stegastes adustus",15,"Herbivore",28.4,0.364595040678978,0.323821716010571,0.418059155344963,7,7.00798713437873,1.7241283870777,9.84202151968927,7.00798713437873,0.00917009928065915,0.00328364646700514,0.0229478283719973,0.00798713437873122,0.0275102978419774,0.000687757446049436
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Microspathodon chrysurus","Yellowtail damselfish",9,0.0239,3.0825,20.88576736,1,20.88576736,0.522144184,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Microspathodon chrysurus",21,"Herbivore",28.4,0.315579697489738,0.284239195287228,0.349974751472473,9,9.01037073900475,1.77329464597012,20.8857673633546,9.01037073900475,0.0460729362037906,0.00313846428850052,0.0282019001193508,0.0103707390047454,0.0460729362037906,0.00115182340509477
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Microspathodon chrysurus","Yellowtail damselfish",10,0.0239,3.0825,28.90000387,1,28.90000387,0.722500097,TRUE,FALSE,FALSE,FALSE,"Herbivore","Herb", ,"Microspathodon chrysurus",21,"Herbivore",28.4,0.315579697489738,0.284239195287228,0.349974751472473,10,10.0095065107544,2.04901383095495,28.9000038723427,10.0095065107544,0.0574419907974042,0.00273673315488597,0.0273299171459163,0.00950651075435083,0.0574419907974042,0.0014360497699351
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",14,0.0121,3.082,41.2241753,1,41.2241753,1.030604383,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,14,14.0123226188331,2.53307309199854,41.2241753041491,14.0123226188331,0.0827107330643773,0.00208947375304581,0.0292220925132551,0.0123226188330587,0.0827107330643773,0.00206776832660943
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Haemulon flavolineatum","French grunt",14,0.0127,3.1581,52.89208296,1,52.89208296,1.322302074,FALSE,FALSE,TRUE,TRUE,"Invertivore","Pred",0.35,"Haemulon flavolineatum",30,"Invertivore",28.4,0.206275880336761,0.193614430725574,0.222766030579805,14,14.0090396757919,3.04741716964737,52.8920829582993,14.0090396757919,0.0831020904515636,0.0017750275596042,0.0248283438182544,0.00903967579186471,0.0831020904515636,0.00207755226128909
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",16,0.0121,3.082,62.21328832,1,62.21328832,1.555332208,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,16,16.0114608972363,2.99395285449123,62.2132883231538,16.0114608972363,0.109368656400191,0.00175649690563801,0.0280792826842617,0.0114608972363399,0.109368656400191,0.00273421641000478
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",21,0.0121,3.082,143.8352183,1,143.8352183,3.595880458,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,21,21.0093065932445,4.31766831416284,143.83521825689,21.0093065932445,0.170662176135751,0.00123344072427756,0.0258862873274364,0.00930659324454552,0.170662176135751,0.00426655440339379
"Bonaire","Oil_Slick_Leap",42,11.6,250,"short",40,4,8,160,960,1120,"Myripristis jacobus","Blackbar soldierfish",14,0.111,2.72,145.4759614,1,145.4759614,3.636899035,TRUE,FALSE,FALSE,FALSE,"Invertivore","Pred", ,"Myripristis jacobus",25,"Invertivore",28.4,0.192112572491169,0.174895074218512,0.211107727140188,14,14.0057881705711,4.27343479619258,145.475961351579,14.0057881705711,0.145509668101649,0.00129689676172291,0.0181447861637059,0.00578817057112602,0.145509668101649,0.00363774170254124
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",13,0.0121,3.082,32.80641558,1,32.80641558,0.273386797,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,13,13.0127534796314,2.31458572477793,32.8064155833556,13.0127534796314,0.069417472148887,0.00230079014506381,0.0298758896302737,0.012753479631419,0.069417472148887,0.000578478934574059
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Aulostomus maculatus","Trumpetfish",30,0.004,2.865,68.23581548,1,68.23581548,0.568631796,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred", ,"Aulostomus maculatus",100,"Piscivore",28.4,0.0937925167381763,0.0865285899490118,0.101447204127908,30,30.017985295048,3.80280811671146,68.2358154751998,30.017985295048,0.0769190148230992,0.00134584053312283,0.0403480588769922,0.0179852950479678,0.0769190148230992,0.000640991790192493
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",20,0.0335,2.7086,111.9475654,1,111.9475654,0.932896378,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,20,20.0123663719246,2.8145768888114,111.9475654445,20.0123663719246,0.146588936712452,0.00205197415115689,0.0409974058293261,0.0123663719246494,0.146588936712452,0.00122157447260376
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Ocyurus chrysurus","Yellowtail snapper",21,0.0405,2.718,158.9450716,1,158.9450716,1.324542263,FALSE,FALSE,FALSE,TRUE,"Piscivore","Pred", ,"Ocyurus chrysurus",86.3,"Piscivore",28.4,0.0943518094718456,0.0827094204723835,0.106531811878085,21,21.0168777449351,2.95529638877993,158.945071594155,21.0168777449351,0.31014128286312,0.00177815163679392,0.0373080048975764,0.0168777449351296,0.31014128286312,0.002584510690526
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Sparisoma aurofrenatum","Redband parrotfish",22,0.0046,3.4291,184.5267983,1,184.5267983,1.537723319,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb",0.2,"Sparisoma aurofrenatum",28,"Herbivore",28.4,0.264250338077545,0.236807212233543,0.296568803489208,22,22.0043422691403,5.82949127768041,184.526798328113,22.0043422691403,0.0990151376158839,0.00117826327613006,0.0259065267231573,0.0043422691402597,0.0990151376158839,0.000825126146799032
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Ocyurus chrysurus","Yellowtail snapper",24,0.0405,2.718,228.491042,1,228.491042,1.904092017,FALSE,FALSE,FALSE,TRUE,"Piscivore","Pred", ,"Ocyurus chrysurus",86.3,"Piscivore",28.4,0.0943518094718456,0.0827094204723835,0.106531811878085,24,24.016102350834,3.45375646868981,228.491041988892,24.016102350834,0.381066356550527,0.00149478683004792,0.0358480846238853,0.0161023508339717,0.381066356550527,0.0031755529712544
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",28,0.0335,2.7086,278.4947745,2,556.989549,4.641579575,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,28,28.0057709735648,5.34627427271418,278.4947744817,28.0057709735648,0.118425118729526,0.00132496815173051,0.037074541531247,0.00577097356483947,0.236850237459052,0.00197375197882543
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Sparisoma viride","Stoplight parrotfish",30,0.025,2.9214,516.6566721,1,516.6566721,4.305472268,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb",0.96,"Sparisoma viride",64,"Herbivore",28.4,0.208140462636948,0.186717517673969,0.231956232339144,30,30.019382899603,3.038921652859,516.656672068167,30.019382899603,0.922385593847851,0.00178201338718014,0.0534127963216791,0.0193828996030021,0.922385593847851,0.00768654661539876
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Sparisoma viride","Stoplight parrotfish",32,0.025,2.9214,623.8571478,1,623.8571478,5.198809565,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb",0.96,"Sparisoma viride",64,"Herbivore",28.4,0.208140462636948,0.186717517673969,0.231956232339144,32,32.0182427290381,3.33018948732222,623.857147782456,32.0182427290381,0.987177901652242,0.00163860253206949,0.0523923441894318,0.0182427290381213,0.987177901652242,0.00822648251376868
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Sparisoma viride","Stoplight parrotfish",33,0.025,2.9214,682.5376811,1,682.5376811,5.687814009,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb",0.96,"Sparisoma viride",64,"Herbivore",28.4,0.208140462636948,0.186717517673969,0.231956232339144,33,33.0176726437557,3.48272445295241,682.53768111108,33.0176726437557,1.01647458116546,0.00157434703871353,0.051912577348928,0.0176726437556738,1.01647458116546,0.00847062150971213
"Bonaire","Oil_Slick_Leap",42,14.3,251,"long",120,4,8,160,960,1120,"Scarus vetula","Queen parrotfish",40,0.025,2.9214,1197.28645,1,1197.28645,9.977387083,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus vetula",61,"Herbivore",28.4,0.187491297721863,0.170628968626261,0.207312222570181,40,40.0107844004794,5.68747157551699,1197.28644952823,40.0107844004794,0.902137927171241,0.00102891616778266,0.0411354806017084,0.010784400479416,0.902137927171241,0.00751781605976034
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Aulostomus maculatus","Trumpetfish",25,0.004,2.865,40.47232149,1,40.47232149,0.337269346,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred", ,"Aulostomus maculatus",100,"Piscivore",28.4,0.0937925167381763,0.0865285899490118,0.101447204127908,25,25.01926995898,3.06721775314816,40.4723214863801,25.01926995898,0.0468320345949199,0.00170580437450312,0.0426087579279449,0.019269958979951,0.0468320345949199,0.000390266954957666
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Cephalopholis cruentatus","Graysby",15,0.0121,3.082,50.99159899,1,50.99159899,0.424929992,FALSE,FALSE,TRUE,FALSE,"Piscivore","Pred",0.34,"Cephalopholis cruentata",42.6,"Piscivore",28.4,0.15729808062315,0.14330667257309,0.170617822557688,15,15.0118917580347,2.75933742378,50.9915989873629,15.0118917580347,0.0960676413832606,0.0019102259023329,0.0286260387300497,0.0118917580346967,0.0960676413832606,0.000800563678193839
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",23,0.0335,2.7086,163.4635113,1,163.4635113,1.362195928,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,23,23.0098930975397,3.55582115694783,163.463511326321,23.0098930975397,0.15119456124032,0.00171105785045143,0.0393206809871137,0.00989309753972378,0.15119456124032,0.00125995467700267
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Lutjanus apodus","Schoolmaster snapper",22,0.0194,2.9779,192.9310959,1,192.9310959,1.607759133,FALSE,FALSE,FALSE,TRUE,"Piscivore","Pred", ,"Lutjanus apodus",79.1,"Piscivore",28.4,0.144909642636776,0.130301143974066,0.160704601556063,22,22.0226649268566,2.24904811150871,192.931095870206,22.0226649268566,0.540295983051976,0.0023756070323694,0.0522013252445672,0.0226649268566455,0.540295983051976,0.00450246652543314
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Sparisoma aurofrenatum","Redband parrotfish",25,0.0046,3.4291,286.0447067,1,286.0447067,2.383705889,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb",0.2,"Sparisoma aurofrenatum",28,"Herbivore",28.4,0.264250338077545,0.236807212233543,0.296568803489208,25,25.0021711345701,8.45256145273744,286.044706651942,25.0021711345701,0.0602594596443402,0.000997860463541608,0.0249340691586775,0.0021711345701334,0.0602594596443402,0.000502162163702835
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",30,0.0335,2.7086,335.7186264,1,335.7186264,2.79765522,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,30,30.0041221239749,6.46397682478715,335.718626439469,30.0041221239749,0.0886428913196398,0.00121130427195478,0.0363171281718422,0.00412212397488076,0.0886428913196398,0.000738690760996998
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Cantherhines macrocerus","Whitespotted filefish",28,0.0562,2.6534,388.7097516,1,388.7097516,3.23924793,FALSE,FALSE,TRUE,FALSE,"Invertivore","Pred", ,"Cantherhines macrocerus",46,"Invertivore",28.4,0.197016395628452,0.180135820060968,0.215929504483938,28,28.0097132553423,4.76239368606858,388.709751578459,28.0097132553423,0.324436291830263,0.00119578166470332,0.0334618760755099,0.00971325534233713,0.324436291830263,0.0027036357652522
"Bonaire","Oil_Slick_Leap",42,12,252,"long",120,4,8,160,960,1120,"Scarus taeniopterus","Princess parrotfish",32,0.0335,2.7086,399.8471808,1,399.8471808,3.33205984,FALSE,FALSE,TRUE,FALSE,"Herbivore","Herb", ,"Scarus taeniopterus",35,"Herbivore",28.4,0.301039159297943,0.275139816105366,0.330672480165958,32,32.0024732743849,8.16085116152558,399.847180825259,32.0024732743849,0.0480899510542372,0.00111382229864868,0.0356224713225402,0.00247327438493272,0.0480899510542372,0.000400749592118643
